Product ID,Product Name,Price,Discount,Rate,Category,Company,Product Page
21330,OPPO A5i Dual SIM 128GB 4GB RAM 4G LTE - Nebula Red,6719.0,20,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/oppo-a5i-dual-sim-128gb-4gb-ram-4g-lte-nebula-red-133597449.html
21331,W&O X10S - Multifunctional Sports - 46MM - Super Amoled - Gold,747.0,50,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/wo-x10s-multifunctional-sports-46mm-super-amoled-gold-133629399.html
21332,ساعة ريدمي 3 أكتيف بحزام سيليكون عالي الجودة - أسود,110.0,45,3.9,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-watch-3-active-strap-high-quality-silicone-material-black-48933697.html
21333,XIAOMI شاومى ريدمى A5 - رامات 4 جيجا - 64 جيجا بايت - أزرق,4299.0,5,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/xiaomi-redmi-a5-4gb-ram-64gb-ocean-blue-132102175.html
21334,Armor حامي شاشة نانو زجاج ضد الكسر لهاتف Realme 15 Pro,278.0,10,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/armor-nano-glass-anti-broken-screen-protector-for-realme-15-pro-133840200.html
21335,سوار سيليكون ناعم بتصميم ممتاز وناعم لمنظر جذاب لساعة ابل الاصدار السابغ والثامن بمقاس 45مم وابل الترا بمقاس 49مم - ازرق Apple Watch Series 7 and Series 8 (45mm) and Apple Watch Ultra (49mm),79.0,60,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-silicon-replacement-strap-for-apple-watch-series-7-and-series-8-45mm-and-apple-watch-ultra-49mm-blue-38828165.html
21336,واقي عدسة الكاميرا من الزجاج المقسى صلابة 9H وغطاء عدسة من الألمنيوم فائق النحافة متوافق مع حافظة هاتف Vivo V50 Lite 5G، أسود (فضي),135.0,21,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-9h-hardness-tempered-glass-camera-lens-protector-and-ultra-slim-aluminum-alloy-lens-cover-compatible-with-vivo-v50-lite-5g-phone-cases-black-silver-133828173.html
21337,XIAOMI تابلت شاومي ريدمي باد SE، 8.7 إنش، 128 جيجابايت، 6 جيجابايت رام، واي فاي فقط - رمادي غرافيتي,7480.0,50,4.7,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/xiaomi-redmi-pad-se-8.7-inch-128gb-6gb-ram-wifi-only-graphite-grey-130318958.html
21338,حافظة محفظة جلدية قابلة للطي لهاتف Infinix Smart 10 كاملة التغطية (أسود),162.0,19,4.7,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-infinix-smart-10-flip-leather-wallet-case-full-cover-black-133786690.html
21339,شاحن فائق السرعة 45 وات لهاتف سامسونج Galaxy S25/S25+/S25 الترا/S24/S24 الترا/S23/S23 الترا/S22/S21/S20/A55/A54/A15/A14، قابس USB-C مع كابل شحن USB Type-C يدعم PD3 - مع شريحة MFI للشحن الآمن,495.0,10,4.3,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-45w-super-fast-charger-for-samsung-galaxy-s25s25s25-ultras24s24-ultras23s23-ultras22s21s20a55a54a15a14-133548742.html
21340,Motorola هاتف موتورولا موتو G85 - شاشة 6.67 بوصة، 256 جيجابايت/12 جيجابايت، مزدوج الشريحة، 5G - رمادي حضري,13149.0,20,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/motorola-moto-g85-6.67-inch-256gb12gb-dual-sim-5g-mobile-phone-urban-grey-129967311.html
21341,واقي شاشة فاميه متوافق مع هونر X8B لحماية الخصوصية HD من الزجاج المقسي واقي شاشة مضاد للتجسس من الزجاج تغطية كاملة لهونر X8B زجاج مضاد للتجسس,135.0,10,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-fame-screen-protector-compatible-with-honor-x8b-for-hd-privacy-protection-133641622.html
21342,سماعات بلوتوث هيدفون إير39 الجديدة مع تقنية عزل الضوضاء,314.5,15,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-head-phone-bluetooth-131402507.html
21343,اسكرينه  شاشة هواوى باند 9 وليس زجاجي - أسود,75.0,50,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-huawei-band-9-screen-protector-film-not-glass-black-102190550.html
21344,حافظة مغناطيسية مع حماية رقيقة للصدمات والانزلاق، مع حماية من السقوط بمعيار عسكري ومتوافقة مع MG Safe لهاتف سامسونج جالاكسي A26 شبكة 5G بلون أسود,166.5,10,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-magnetic-pouch-with-a-thin-anti-shock-and-slip-protection-with-military-grade-fall-protection-and-compatible-with-the-mg-safe-for-samsung-galaxy-a26-5g-network-in-black-color-133717917.html
21345,حزام ساعة شاومي ريدمي باند 2 الذكية، سوار رياضي سيليكون، سوار بديل، ملحقات لشاومي ريدمي باند 2 - بنفسجي,104.0,35,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-xiaomi-redmi-band-2-smart-watch-band-silicone-sports-strap-replacement-wristband-accessories-for-xiaomi-redmi-smart-band-2-purple-133787744.html
21346,واقي أزرار التحكم في الكاميرا لموبايل آيفون 16 16 برو ماكس 16 برو 16 بلس - حماية فعالة وسهولة استخدام,100.0,60,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-control-button-case-for-iphone-16-plus-pro-max-auto-alignment-anti-scratch-slip-sensitive-side-touch-capture-switch-silver-133114719.html
21347,حامي شاشة متوافق مع سامسونج جالاكسي A07 4G، زجاج مقوى مضاد للوهج يغطي الشاشة بالكامل بجودة HD، سهل التركيب وحساس للمس (عبوة من قطعتين),198.0,21,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-screen-protector-compatible-with-samsung-galaxy-a07-4g-anti-glare-tempered-glass-screen-protector-full-coverage-hd-easy-installation-touch-sensitive-2-pack-133827117.html
21348,حزام رياضي من السيليكون القابل للتنفس مع مشبك مزدوج الثقب، متوافق مع Apple Watch مقاسات 42mm 44mm 45mm 46mm 49mm، iWatch Ultra 2 SE Series 10 9 8 7 6 5 4 3 2 1 باللونين الأسود والرمادي,108.0,28,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-breathable-silicone-sport-band-with-double-hole-snap-compatible-with-apple-watch-42mm-44mm-45mm-46mm-49mm-iwatch-ultra-2-se-series-10-9-8-7-6-5-4-3-2-1-black-gray-133705134.html
21349,JOYROOM JR-TCF02 Mini Charger Head 20W Fast Processor - For All iPhones,292.0,42,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/joyroom-jr-tcf02-mini-charger-head-20w-fast-processor-for-all-iphones-133115004.html
21350,ليتو - واقي شاشة زجاجي مقوى عالي الدقة مع تغطية كاملة من الحافة إلى الحافة و ذات حافة سوداء لهاتف  Samsung Galaxy A05s / Samsung Galaxy A05,99.2,20,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-lito-high-definition-tempered-glass-screen-protector-with-edge-to-edge-coverage-black-edge-for-samsung-galaxy-a05s-samsung-galaxy-a05-133623356.html
21351,Samsung سامسونج جالاكسي A26 ثنائي الشريحة 5G 256 جيجابايت/8 جيجابايت - أسود,13600.0,19,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/samsung-galaxy-a26-dual-sim-5g-256gb8gb-black-132354525.html
21352,واقي شاشة زجاجي مقسى 9H لهاتف هواوي نوفا 5T,75.0,0,4.8,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/9h-tempered-glass-screen-protector-for-huawei-nova-5t-generic-mpg730988.html
21353,توب ستور جراب متوافق مع ايفون 16 6.1 بوصة، سيليكون سائل فاخر، غطاء واقي لكامل الجسم، موبايل نحيف مضاد للخدش، بطانة ناعمة من المايكروفايبر - اسود,149.0,50,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-top-store-compatible-with-iphone-16-6.1-inch-case-premium-liquid-silicone-case-full-body-protective-cover-shockproof-slim-phone-case-anti-scratch-soft-microfiber-lining-black-126709819.html
21354,حافظة حماية من سويمين متوافقة مع تابلت سامسونج جالكسي تاب A9 بلس 11 انش (SM-X210/X215/X216) مع حامل دوار 360 درجة,405.0,10,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-case-compatible-with-samsung-galaxy-tab-a9-plus-11-sm-x210x215x216-tablet-with-360-rotating-stand-132104622.html
21355,متوافق مع آيفون 13 برو ماكس جراب مغناطيسي مع ماجسيف، جراب رفيع مقاوم للخدوش والصدمات - أسود,159.0,36,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-compatible-with-iphone-13-pro-max-magnetic-case-with-magsafe-slim-scratch-resistant-and-drop-proof-case-black-133745315.html
21356,حافظة واقية من السيليكون الناعم TPU بجيوب شفافة وحامل بطاقات مضادة للخدوش لهاتف iPhone 17 Pro Max,135.0,21,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-slim-soft-silicone-tpu-protective-case-with-clear-pockets-and-card-holder-anti-scratch-for-iphone-17-pro-max-133861213.html
21357,واقي عدسة الكاميرا متوافق مع iPhone 15/iPhone 15 Plus غطاء واقي عدسة الكاميرا زجاج مقوى عالي الدقة مقاوم للخدش بحلقة معدنية فردية,89.0,41,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-camera-lens-protector-compatible-with-iphone-1515-plus-camera-lens-protector-cover-hd-tempered-glass-anti-scratch-metal-individual-ring-133726999.html
21358,سوار سيليكون مع مشبك قابل للطي مغناطيسي لهاتف Huawei GT5 مقاس 42 مم - ساعة ذكية، أحزمة سيليكون سريعة الفك للنساء والرجال (وردي),120.0,40,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-silicone-band-with-magnetic-folding-buckle-for-huawei-gt5-42mm-smart-watch-quick-release-silicone-straps-for-women-men-pink-115174332.html
21359,realme هاتف ريلمي 14 ثنائي الشريحة 5G بسعة 256 جيجابايت و12 جيجابايت - ستورم تيتانيوم,16829.0,22,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/realme-14-dual-sim-5g-mobile-phone-storm-titanium-132999191.html
21360,سوار سيليكون بديل متوافق مع ساعة هواوي هونر باند 6، حزام معصم بديل قابل للتعديل لساعة هواوي باند 6 - وردي,142.5,25,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-replacement-silicone-strap-compatible-with-huawei-honor-band-6-watch-adjustable-replacement-wristband-for-huawei-band-6-watchpink-133881826.html
21361,حزام سيليكون 22 مم لساعة سامسونج جالاكسي 3 45 مم/ساعة 46 مم/جير S3/هواوي GT4 46 مم/GT2E/GT3 46 مم/GT2 برو/GT2 46 مم/هونر ماجيك ووتش 2 46 مم/أمازفيت GTR4/GTR3/2/2e - أسود,105.0,38,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-22mm-silicone-strap-for-samsung-galaxy-watch-3-45mmwatch-46mmgear-s3huawei-gt4-46mmgt2egt3-46mmgt2-progt2-46mmhonor-magicwatch-2-46mmamazfit-gtr4gtr322e-black-133800919.html
21362,متوافق مع جراب Oppo Reno 4 مصنوع من مادة TPU الناعمة وصدمات مقاومة وشفافة بجودة عالية,73.0,23,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-compatible-with-oppo-reno-4-case-soft-tpu-shockproof-transparent-high-quality-material-133726826.html
21363,Yesido يسيدو طقم جهاز إرسال FM للسيارة بتقنية بلوتوث 5.0 من  Y44 - منفذ USB مزدوج، إضاءة RGB، شاشة LED، مكالمات بدون استخدام اليدين - أسود,450.0,50,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/yesido-y44-bluetooth-5.0-fm-transmitter-car-kit-dual-usb-rgb-light-led-display-hands-free-calls-black-133586680.html
21364,22mm Magnetic Buckle Silicone Watch Band Compatible with 22 mm Strap for CMF by Nothing Watch Pro 2 Smartwatch 1.32 inches - (Only Strap) Burgundy,116.25,54,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-22mm-magnetic-buckle-silicone-watch-band-compatible-with-22-mm-strap-for-cmf-by-nothing-watch-pro-2-smartwatch-1.32-inches-only-strap-burgundy-131708723.html
21365,جراب سيليكون متوافق مع هاتف سامسونج جالاكسي S25 الترا . مصنوع من جل السيليكون الناعم والمطاط مضاد للصدمات بلمسة نهائية غير لامعة وبطانة داخلية من القماش (اسود),157.5,10,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-silicone-case-compatible-with-the-samsung-galaxy-s25-ultra.-made-of-soft-rubberized-shock-absorbing-silicone-gel-with-a-matte-finish-and-a-fabric-lining-black-133667354.html
21366,Kisonli مكبر صوت موسيقى RGB بتصميم حامل الهاتف المحمول يحرر يديك من راديو FM,558.0,26,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/kisonli-rgb-music-speaker-mobile-phone-holder-design-releases-your-hands-fm-radio-132905460.html
21367,Samsung هاتف Galaxy A06 بشريحتي اتصال 4G، ذاكرة 128 جيجابايت/4 جيجابايت، اللون ازرق فاتح ، شاشة 6.7 بوصة مع شاحن حائط USB-C بقوة 25 وات,6059.0,18,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/samsung-galaxy-a06-dual-sim-4g-128gb4gb-mobile-phone-light-blue-6.7-inch-with-usb-c-wall-charger-25-watt-132035375.html
21368,قلم بلاستيكي ناعم ملون عالي الجودة - يكتب باللون الأزرق - (4 قطع),42.68,57,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-high-quality-coloful-soft-plastic-pen-write-blue-4-pieces-133543707.html
21369,Yesido محول  GS08 Mini Type-C إلى USB 2.0 OTG - رمادي,130.0,81,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/yesido-gs08-mini-type-c-to-usb-2.0-otg-adapter-grey-133572031.html
21370,سوار بديل من السيليكون الناعم لساعة شاومي مي ووتش 2 لايت بتصميم رائع - أسود,112.5,43,4.5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-mi-watch-2-lite-soft-silicone-replacement-strap-black-67771471.html
21371,Hmd Aura 2 Dual SIM Mobile 256GB Internal Memory 4GB RAM 4G LTE Ice Blue,4379.0,20,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/hmd-aura-2-dual-sim-mobile-256gb-internal-memory-4gb-ram-4g-lte-ice-blue-133623396.html
21372,Armor حامي شاشة أرمور نانو مضاد للبصمات (غير لامع) لهاتف سامسونغ جالكسي S21 FE 5G,125.0,10,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/armor-screen-protector-nano-anti-fingerprint-for-samsung-galaxy-s21-fe-5g-104962300.html
21373,حزام قابل للتمدد متوافق مع Huawei FIT 3، ستانلس ستيل مغناطيسي متوافق مع Huawei FIT 4,153.0,10,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-stretchable-strap-compatible-with-huawei-fit-3-magnetic-stainless-steel-compatible-with-huawei-fit-4-133834537.html
21374,حامي شاشة زجاجي مقوى لهاتف Infinix Note 40 Pro 5G مقاس 6.78 بوصة بصلابة 9H مضاد للخدوش ومضاد لبصمات الأصابع,243.0,10,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-tempered-glass-screen-protector-for-infinix-note-40-pro-5g-6.78-inch-9h-hardness-anti-scratch-anti-fingerprint-tempered-glass-133744014.html
21375,حزام نايلون بديل مقاس 20 مم لساعات Amazfit Bip 3 / Bip 3 Pro - أسود,108.75,46,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-replacement-nylon-nato-strap-20mm-for-amazfit-bip-3-bip-3-pro-black-46624105.html
21376,جراب سيليكون لجهاز iPhone 12/12 Pro بحجم 6.1 بوصة حماية كاملة للجسم بلمسة ناعمة كالحرير وغطاء مقاوم للصدمات مع بطانة من الألياف الدقيقة بلون الكحلي,198.0,10,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-silicone-case-for-iphone-1212-pro-6.1-inch-full-body-protection-silky-soft-touch-shockproof-cover-with-microfiber-lining-navy-133707815.html
21377,حلقة ضوء 26 سم مع حامل للتصوير الذاتي والفوتوغرافي - 210 سم لكاميرا وهاتف,270.63,13,4.2,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/light-ring-26-cm-with-stand-for-selfie-and-photography-purposes-210-cm-for-camera-phone-generic-mpg773331.html
21378,Honor 400 Pro Dual SIM 5G 512GB/12GB - Midnight Black,34100.0,5,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/honor-400-pro-dual-sim-5g-512gb12gb-midnight-black-133612395.html
21379,واقي شاشة زجاجي بإحساس ناعم، منع الغبار ودون تسربه، مقاوم للصدمات متوافق مع سامسونج جالاكسي A54 - حافة سوداء,71.4,35,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-glass-screen-protector-smooth-feel-dust-prevention-and-no-dust-ingress-shock-resistant-compatible-with-samsung-galaxy-a54-black-edge-133802194.html
21380,جراب شفاف ومضاد للصدمات لهاتف هواوي نوفا 9 و هونر 50 (5G),75.0,0,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-nova-9-honor-50-5g-anti-shock-transparent-case-28228500.html
21381,غطاء شاشة مطاطي متوافق مع iPhone 14 PLUS، زجاج مقوى، فيلم غير لامع مقاوم للتجسس، حماية ضد التوهج، حماية خصوصية للشاشة بالكامل,130.5,29,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-rubber-screen-protector-compatible-with-iphone-14-plustempered-glass-spy-proof-matte-film-anti-glare-protection-full-screen-privacy-protection-133849359.html
21382,غطاء مغناطيسي لـ iPhone 16 Pro Max، متوافق مع MagSafe، نحيف وخفيف الوزن مصنوع من البولي كربونات، غطاء صدمات شفاف لـ iPhone 16 Pro Max (6.9 بوصة) أسود.,153.0,10,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-magnetic-case-for-iphone-16-pro-max-compatible-with-magsafe-slim-and-lightweight-made-of-polycarbonate-crystal-clear-shockproof-cover-for-iphone-16-pro-max-6.9-inches-black.-133659772.html
21383,قفازات الألعاب الكاملة من ببجي - أسود,96.03,62,4.9,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-pubg-full-hand-gaming-gloves-black-46461528.html
21384,PLOKAMA wireless live selfie stick-black,161.1,28,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/plokama-wireless-live-selfie-stick-black-133896272.html
21385,Metal Stainless Steel StrMetal Stainless Steel Strap 22mm Strap Compatible with CMF Watch Pro/CMF Watch Pro 2 22mm For - Smart Watch Band Bracelet  - Black,123.75,59,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-metal-stainless-steel-strmetal-stainless-steel-strap-22mm-strap-compatible-with-cmf-watch-procmf-watch-pro-2-22mm-for-smart-watch-band-bracelet-black-131625347.html
21386,سوار سيليكون بديل رياضي Xiaomi Amazfit GTS2 / GTS / GTS 2e / GTS 2 صغير 20 مم - أسود,80.0,47,4.6,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-replacement-silicone-sport-xiaomi-amazfit-gts2-gts-gts-2e-gts-2-mini-silicone-strap-20mm-black-36965970.html
21387,واقي شاشة زجاج خصوصية لهاتف Honor X7c صلابة 9H مقاوم للخدش والبصمات متوافق مع الجراب وخالٍ من الفقاعات زجاج مقسى مضاد للتجسس لهاتف Honor X7C 2024 (قطعة واحدة),153.0,24,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-privacy-glass-screen-protector-for-honor-x7c-9h-hardness-anti-scratch-anti-fingerprint-case-friendly-bubble-free-anti-spy-tempered-glass-film-for-honor-x7c-2024-1-piece-133827337.html
21388,oteeto سماعات OTTETO OT5 WHITE لهواتف أندرويد وآيفون,562.5,53,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/oteeto-otteto-ot5-white-head-phone-for-android-and-iphone-133821118.html
21389,22mm  Leather Silicon Strap Compatible with 22 mm Strap for CMF Watch Pro/CMF Watch Pro 2 - (Only Strap) Smart Band Bracelet Straps... Black Silver Buckle,145.0,52,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-22mm-leather-silicon-strap-compatible-with-22-mm-strap-for-cmf-watch-procmf-watch-pro-2-only-strap-smart-band-bracelet-straps...-black-silver-buckle-132014187.html
21390,Sanyon كابل الشحن السريع ونقل البيانات من سايون TYPE-C,84.15,42,3.7,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/sanyon-durable-fast-charge-and-data-cable-type-c-113685881.html
21391,غطاء متوافق مع Huawei Nova 7i - P40 Lite ناعم شفاف ومضاد للصدمات مصنوع من TPU عالي الجودة ليحافظ على مظهر الهاتف الأصلي,70.81,28,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/case-compatible-with-huawei-nova-7i-p40-lite-soft-transparent-shockproof-tpu-high-quality-material-gives-the-phone-its-original-look-generic-mpg3856458.html
21392,جراب حماية شفاف سيليكون بتصميم ناعم ونحيف ومرن من البولي يوريثين المقاوم للحرارة، جراب مقاوم للصدمات مع زوايا معززة، مقاوم للخدش لموبايل سامسونج جالاكسي A56 شبكة الجيل الخامس  A36,135.0,10,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-clear-silicone-protective-case-soft-slim-flexible-tpu-bumper-case-shockproof-cover-with-reinforced-corners-scratch-resistant-for-samsung-galaxy-a56-5g-a36-133686121.html
21393,واقي شاشة زجاجي مقسى Premium لهاتف آيفون 11 برو ماكس (6.5 إنش) - أسود,55.0,0,4.3,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-iphone-11-pro-max-premium-tempered-glass-screen-protector-black-21406464.html
21394,اسكرين حماية زجاج شفاف لايفون 13 برو ماكس IPhone 13 Pro Max (6.7 Inch),85.0,47,4.5,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-iphone-13-pro-max-6.7-inch-camera-lens-protector-clearblack-38921919.html
21395,واقي شاشة مطاطي متوافق مع iPhone 13 زجاج مقوى، طبقة غير لامعة تحمي من التجسس، حماية من التوهج، حماية خصوصية كاملة للشاشة,130.5,29,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-rubber-screen-protector-compatible-with-iphone-13-tempered-glass-spy-proof-matte-film-anti-glare-protection-full-screen-privacy-protection-133849255.html
21396,SODO SD-1104 Wireless Bluetooth Headset V5 With Microphone High Quality Support SD Card 3.5 Noise Isolation-Over Ear Foldable Headphone With Its Colors And Elegant Shape (blue),360.0,52,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/sodo-sd-1104-wireless-bluetooth-headset-v5-with-microphone-high-quality-support-sd-card-3.5-noise-isolation-over-ear-foldable-headphone-with-its-colors-and-elegant-shape-blue-133901942.html
21397,حامل هاتف سيارة دوار، تركيب مرآة خلفية متعدد الوظائف، دوران 360°، تعليق قابل للتعديل لجميع الهواتف المحمولة,149.0,70,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-rotatable-car-phone-holder-multifunctional-rearview-mirror-mount-360-free-rotate-adjustable-suspension-for-all-mobile-phones-132480011.html
21398,واقي شاشة زجاج مقسى Honor 400 بصلابة 9H مقاوم للبصمات ومقاوم للخدوش ومقاوم للكسر لهاتف Honor 400 5G (عبوة من 2),270.0,23,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-honor-400-tempered-glass-screen-protector-9h-hardness-anti-fingerprint-scratch-resistant-shatter-resistant-for-honor-400-5g-2-pack-133827329.html
21399,Celebrat headphone A27 Wireless Bluetooth  Stereo Headset-for computer and phone-black,607.5,39,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/celebrat-headphone-a27-wireless-bluetooth-stereo-headset-for-computer-and-phone-black-133733258.html
21400,غطاء متوافق مع سامسونج جالاكسي A35 5G، غطاء سيليكون شفاف مع زوايا واقية ضد الصدمات، نحيف ومرن من TPU مقاوم للخدوش,75.05,37,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/case-compatible-with-samsung-galaxy-a35-5g-clear-silicone-case-with-shockproof-protective-corners-slim-soft-flexible-tpu-anti-scratch-cover-generic-mpg3856423.html
21401,Vivo Y19s برو ثنائي الشريحة، 6 جيجابايت رام، 128 جيجابايت، 4G - أسود,6866.0,54,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/vivo-y19s-pro-dual-sim-6gb-ram-128gb-4g-black-133538391.html
21402,Adjustable LED Clip Light M-88,222.0,45,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-adjustable-led-clip-light-m-88-133903128.html
21403,شاشة حماية خصوصية من الزجاج المقوى لموبايل ريلمي 12 برو 5G وريلمي 12 برو بلس 5G، درجة صلابة 9,243.0,10,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-privacy-tempered-glass-screen-protector-for-realme-12-pro-5g-and-realme-12-pro-plus-5g-hardness-level-9.-133666839.html
21404,لساعة جالاكسي 3 45 ملم / ساعة هواوي 3 / 3 برو / جي تي 2 برو / جي تي 3 46 ملم حزام من السيليكون بتصميم مجدول ومركب من النايلون الأزرق,131.25,71,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-for-galaxy-watch-3-45mm-huawei-watch-3-3-pro-gt2-pro-gt3-46mm-silicone-watch-band-with-braided-style-and-nylon-composite-blue-108593399.html
21405,كابل تحويل من 5 فولت إلى 12 فولت - لتشغيل جهاز التوجيه على أي باور بانك,74.73,0,4.3,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-er-cable-from-5v-to-12v-to-operate-the-router-on-any-power-bank-60801289.html
21406,Soda كابل بيانات سريع الشحن ميكرو USB من سودا SCA 130 - 2 أمبير - 1 متر,150.0,0,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/soda-soda-sca-130-micro-usb-fast-charging-data-cable-2a-1m-21413772.html
21407,غطاء لـ Nothing Phone (3a)، غطاء لـ Nothing Phone 3A لا يصفر أبداً، TPU نحيف مقاوم للصدمات والخدوش، شفاف,180.0,28,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-nothing-phone-3a-case-nothing-phone-3a-case-never-yellow-tpu-slim-shockproof-anti-scratch-clear-phone-case-133829331.html
21408,واقي شاشة مضاد للتجسس للخصوصية من هاي بينجو حماية الزجاج المقوى بدرجة صلابة 9 مقاوم للخدش والفقاعات ومضاد ايفون 13 برو ماكس,126.0,10,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-privacy-screen-protector-anti-spy-tempered-glass-film-9h-hardness-scratch-resistant-bubble-free-anti-spy-tempered-glass-screen-protector-for-iphone-13-pro-max-132576299.html
21409,Motorola هاتف موتورولا موتو G35 - شاشة 6.72 إنش - 256GB/8GB - هاتف محمول مزدوج الشريحة 5G - أسود منتصف الليل,7549.0,20,0.0,mobiles-and-accessories,Jumia,https://www.jumia.com.eg/ar/motorola-moto-g35-6.72-inch-256gb8gb-dual-sim-5g-mobile-phone-midnight-black-129966924.html
